,State,City,Month,Day,Year,AvgTemperature,county_name,date
27773,Alabama,Mobile,4,22,2020,69.5,Mobile,2020-4-22
27774,Alabama,Mobile,4,23,2020,72.3,Mobile,2020-4-23
27775,Alabama,Mobile,4,24,2020,70.0,Mobile,2020-4-24
27776,Alabama,Mobile,4,25,2020,71.2,Mobile,2020-4-25
27777,Alabama,Mobile,4,26,2020,69.7,Mobile,2020-4-26
27778,Alabama,Mobile,4,27,2020,63.9,Mobile,2020-4-27
27779,Alabama,Mobile,4,28,2020,65.4,Mobile,2020-4-28
27780,Alabama,Mobile,4,29,2020,68.9,Mobile,2020-4-29
27781,Alabama,Mobile,4,30,2020,64.3,Mobile,2020-4-30
27782,Alabama,Mobile,5,1,2020,64.0,Mobile,2020-5-1
27783,Alabama,Mobile,5,2,2020,66.7,Mobile,2020-5-2
27784,Alabama,Mobile,5,3,2020,68.6,Mobile,2020-5-3
27785,Alabama,Mobile,5,4,2020,70.1,Mobile,2020-5-4
27786,Alabama,Mobile,5,5,2020,72.5,Mobile,2020-5-5
27787,Alabama,Mobile,5,6,2020,74.3,Mobile,2020-5-6
27788,Alabama,Mobile,5,7,2020,64.7,Mobile,2020-5-7
27789,Alabama,Mobile,5,8,2020,65.0,Mobile,2020-5-8
27790,Alabama,Mobile,5,9,2020,62.2,Mobile,2020-5-9
27791,Alabama,Mobile,5,10,2020,65.2,Mobile,2020-5-10
27792,Alabama,Mobile,5,11,2020,67.5,Mobile,2020-5-11
27793,Alabama,Mobile,5,12,2020,67.0,Mobile,2020-5-12
27794,Alabama,Mobile,5,13,2020,64.2,Mobile,2020-5-13
36926,Alabama,Montgomery,1,1,2020,44.7,Montgomery,2020-1-1
36927,Alabama,Montgomery,1,2,2020,53.6,Montgomery,2020-1-2
36928,Alabama,Montgomery,1,3,2020,68.2,Montgomery,2020-1-3
36929,Alabama,Montgomery,1,4,2020,58.7,Montgomery,2020-1-4
36930,Alabama,Montgomery,1,5,2020,44.8,Montgomery,2020-1-5
36931,Alabama,Montgomery,1,6,2020,47.5,Montgomery,2020-1-6
36932,Alabama,Montgomery,1,7,2020,55.6,Montgomery,2020-1-7
36933,Alabama,Montgomery,1,8,2020,45.9,Montgomery,2020-1-8
36934,Alabama,Montgomery,1,9,2020,47.8,Montgomery,2020-1-9
36935,Alabama,Montgomery,1,10,2020,65.1,Montgomery,2020-1-10
36936,Alabama,Montgomery,1,11,2020,71.2,Montgomery,2020-1-11
36937,Alabama,Montgomery,1,12,2020,59.6,Montgomery,2020-1-12
36938,Alabama,Montgomery,1,13,2020,64.2,Montgomery,2020-1-13
36939,Alabama,Montgomery,1,14,2020,66.6,Montgomery,2020-1-14
36940,Alabama,Montgomery,1,15,2020,64.7,Montgomery,2020-1-15
36941,Alabama,Montgomery,1,16,2020,66.6,Montgomery,2020-1-16
36942,Alabama,Montgomery,1,17,2020,59.6,Montgomery,2020-1-17
36943,Alabama,Montgomery,1,18,2020,57.1,Montgomery,2020-1-18
36944,Alabama,Montgomery,1,19,2020,53.9,Montgomery,2020-1-19
36945,Alabama,Montgomery,1,20,2020,38.8,Montgomery,2020-1-20
36946,Alabama,Montgomery,1,21,2020,33.6,Montgomery,2020-1-21
36947,Alabama,Montgomery,1,22,2020,36.0,Montgomery,2020-1-22
36948,Alabama,Montgomery,1,23,2020,44.8,Montgomery,2020-1-23
36949,Alabama,Montgomery,1,24,2020,53.3,Montgomery,2020-1-24
36950,Alabama,Montgomery,1,25,2020,46.0,Montgomery,2020-1-25
36951,Alabama,Montgomery,1,26,2020,45.4,Montgomery,2020-1-26
36952,Alabama,Montgomery,1,27,2020,50.6,Montgomery,2020-1-27
36953,Alabama,Montgomery,1,28,2020,43.5,Montgomery,2020-1-28
36954,Alabama,Montgomery,1,29,2020,47.7,Montgomery,2020-1-29
36955,Alabama,Montgomery,1,30,2020,48.7,Montgomery,2020-1-30
36956,Alabama,Montgomery,1,31,2020,50.7,Montgomery,2020-1-31
36957,Alabama,Montgomery,2,1,2020,49.7,Montgomery,2020-2-1
36958,Alabama,Montgomery,2,2,2020,49.1,Montgomery,2020-2-2
36959,Alabama,Montgomery,2,3,2020,55.9,Montgomery,2020-2-3
36960,Alabama,Montgomery,2,4,2020,63.2,Montgomery,2020-2-4
36961,Alabama,Montgomery,2,5,2020,67.1,Montgomery,2020-2-5
36962,Alabama,Montgomery,2,6,2020,65.2,Montgomery,2020-2-6
36963,Alabama,Montgomery,2,7,2020,45.0,Montgomery,2020-2-7
36964,Alabama,Montgomery,2,8,2020,44.2,Montgomery,2020-2-8
36965,Alabama,Montgomery,2,9,2020,50.6,Montgomery,2020-2-9
36966,Alabama,Montgomery,2,10,2020,58.5,Montgomery,2020-2-10
36967,Alabama,Montgomery,2,11,2020,62.0,Montgomery,2020-2-11
36968,Alabama,Montgomery,2,12,2020,67.4,Montgomery,2020-2-12
36969,Alabama,Montgomery,2,13,2020,65.7,Montgomery,2020-2-13
36970,Alabama,Montgomery,2,14,2020,48.5,Montgomery,2020-2-14
36971,Alabama,Montgomery,2,15,2020,46.1,Montgomery,2020-2-15
36972,Alabama,Montgomery,2,16,2020,50.5,Montgomery,2020-2-16
36973,Alabama,Montgomery,2,17,2020,56.0,Montgomery,2020-2-17
36974,Alabama,Montgomery,2,18,2020,64.1,Montgomery,2020-2-18
36975,Alabama,Montgomery,2,19,2020,62.5,Montgomery,2020-2-19
36976,Alabama,Montgomery,2,20,2020,53.3,Montgomery,2020-2-20
36977,Alabama,Montgomery,2,21,2020,44.6,Montgomery,2020-2-21
36978,Alabama,Montgomery,2,22,2020,43.2,Montgomery,2020-2-22
36979,Alabama,Montgomery,2,23,2020,48.1,Montgomery,2020-2-23
36980,Alabama,Montgomery,2,24,2020,54.0,Montgomery,2020-2-24
36981,Alabama,Montgomery,2,25,2020,63.7,Montgomery,2020-2-25
36982,Alabama,Montgomery,2,26,2020,52.7,Montgomery,2020-2-26
36983,Alabama,Montgomery,2,27,2020,45.0,Montgomery,2020-2-27
36984,Alabama,Montgomery,2,28,2020,44.6,Montgomery,2020-2-28
36985,Alabama,Montgomery,2,29,2020,50.8,Montgomery,2020-2-29
36986,Alabama,Montgomery,3,1,2020,51.7,Montgomery,2020-3-1
36987,Alabama,Montgomery,3,2,2020,59.7,Montgomery,2020-3-2
36988,Alabama,Montgomery,3,3,2020,67.5,Montgomery,2020-3-3
36989,Alabama,Montgomery,3,4,2020,61.8,Montgomery,2020-3-4
36990,Alabama,Montgomery,3,5,2020,56.0,Montgomery,2020-3-5
36991,Alabama,Montgomery,3,6,2020,55.5,Montgomery,2020-3-6
36992,Alabama,Montgomery,3,7,2020,50.2,Montgomery,2020-3-7
36993,Alabama,Montgomery,3,8,2020,53.1,Montgomery,2020-3-8
36994,Alabama,Montgomery,3,9,2020,58.8,Montgomery,2020-3-9
36995,Alabama,Montgomery,3,10,2020,61.9,Montgomery,2020-3-10
36996,Alabama,Montgomery,3,11,2020,62.8,Montgomery,2020-3-11
36997,Alabama,Montgomery,3,12,2020,68.9,Montgomery,2020-3-12
36998,Alabama,Montgomery,3,13,2020,71.5,Montgomery,2020-3-13
36999,Alabama,Montgomery,3,14,2020,69.9,Montgomery,2020-3-14
37000,Alabama,Montgomery,3,15,2020,72.8,Montgomery,2020-3-15
37001,Alabama,Montgomery,3,16,2020,71.5,Montgomery,2020-3-16
37002,Alabama,Montgomery,3,17,2020,70.5,Montgomery,2020-3-17
37003,Alabama,Montgomery,3,18,2020,70.6,Montgomery,2020-3-18
37004,Alabama,Montgomery,3,19,2020,72.2,Montgomery,2020-3-19
37005,Alabama,Montgomery,3,20,2020,74.4,Montgomery,2020-3-20
37006,Alabama,Montgomery,3,21,2020,70.0,Montgomery,2020-3-21
37007,Alabama,Montgomery,3,22,2020,59.0,Montgomery,2020-3-22
37008,Alabama,Montgomery,3,23,2020,68.9,Montgomery,2020-3-23
37009,Alabama,Montgomery,3,24,2020,74.2,Montgomery,2020-3-24
37010,Alabama,Montgomery,3,25,2020,76.1,Montgomery,2020-3-25
37011,Alabama,Montgomery,3,26,2020,70.6,Montgomery,2020-3-26
37012,Alabama,Montgomery,3,27,2020,74.6,Montgomery,2020-3-27
37013,Alabama,Montgomery,3,28,2020,76.9,Montgomery,2020-3-28
37014,Alabama,Montgomery,3,29,2020,75.9,Montgomery,2020-3-29
37015,Alabama,Montgomery,3,30,2020,68.5,Montgomery,2020-3-30
37016,Alabama,Montgomery,3,31,2020,65.4,Montgomery,2020-3-31
37017,Alabama,Montgomery,4,1,2020,57.0,Montgomery,2020-4-1
37018,Alabama,Montgomery,4,2,2020,58.3,Montgomery,2020-4-2
37019,Alabama,Montgomery,4,3,2020,61.3,Montgomery,2020-4-3
37020,Alabama,Montgomery,4,4,2020,66.9,Montgomery,2020-4-4
37021,Alabama,Montgomery,4,5,2020,71.0,Montgomery,2020-4-5
37022,Alabama,Montgomery,4,6,2020,69.8,Montgomery,2020-4-6
37023,Alabama,Montgomery,4,7,2020,71.2,Montgomery,2020-4-7
37024,Alabama,Montgomery,4,8,2020,72.7,Montgomery,2020-4-8
37025,Alabama,Montgomery,4,9,2020,74.0,Montgomery,2020-4-9
37026,Alabama,Montgomery,4,10,2020,65.6,Montgomery,2020-4-10
37027,Alabama,Montgomery,4,11,2020,55.8,Montgomery,2020-4-11
37028,Alabama,Montgomery,4,12,2020,64.3,Montgomery,2020-4-12
37029,Alabama,Montgomery,4,13,2020,72.2,Montgomery,2020-4-13
37030,Alabama,Montgomery,4,14,2020,61.0,Montgomery,2020-4-14
37031,Alabama,Montgomery,4,15,2020,57.0,Montgomery,2020-4-15
37032,Alabama,Montgomery,4,16,2020,58.4,Montgomery,2020-4-16
37033,Alabama,Montgomery,4,17,2020,61.2,Montgomery,2020-4-17
37034,Alabama,Montgomery,4,18,2020,70.8,Montgomery,2020-4-18
37035,Alabama,Montgomery,4,19,2020,61.8,Montgomery,2020-4-19
37036,Alabama,Montgomery,4,20,2020,66.8,Montgomery,2020-4-20
37037,Alabama,Montgomery,4,21,2020,65.4,Montgomery,2020-4-21
37038,Alabama,Montgomery,4,22,2020,63.4,Montgomery,2020-4-22
37039,Alabama,Montgomery,4,23,2020,64.3,Montgomery,2020-4-23
37040,Alabama,Montgomery,4,24,2020,66.9,Montgomery,2020-4-24
37041,Alabama,Montgomery,4,25,2020,70.1,Montgomery,2020-4-25
37042,Alabama,Montgomery,4,26,2020,67.1,Montgomery,2020-4-26
37043,Alabama,Montgomery,4,27,2020,62.6,Montgomery,2020-4-27
37044,Alabama,Montgomery,4,28,2020,66.1,Montgomery,2020-4-28
37045,Alabama,Montgomery,4,29,2020,69.4,Montgomery,2020-4-29
37046,Alabama,Montgomery,4,30,2020,63.7,Montgomery,2020-4-30
37047,Alabama,Montgomery,5,1,2020,63.6,Montgomery,2020-5-1
37048,Alabama,Montgomery,5,2,2020,67.6,Montgomery,2020-5-2
37049,Alabama,Montgomery,5,3,2020,71.2,Montgomery,2020-5-3
37050,Alabama,Montgomery,5,4,2020,73.9,Montgomery,2020-5-4
37051,Alabama,Montgomery,5,5,2020,74.8,Montgomery,2020-5-5
37052,Alabama,Montgomery,5,6,2020,73.0,Montgomery,2020-5-6
37053,Alabama,Montgomery,5,7,2020,60.7,Montgomery,2020-5-7
37054,Alabama,Montgomery,5,8,2020,60.8,Montgomery,2020-5-8
37055,Alabama,Montgomery,5,9,2020,60.9,Montgomery,2020-5-9
37056,Alabama,Montgomery,5,10,2020,61.4,Montgomery,2020-5-10
37057,Alabama,Montgomery,5,11,2020,62.6,Montgomery,2020-5-11
37058,Alabama,Montgomery,5,12,2020,64.1,Montgomery,2020-5-12
37059,Alabama,Montgomery,5,13,2020,63.6,Montgomery,2020-5-13
46191,Alaska,Anchorage,1,1,2020,23.5,Anchorage,2020-1-1
46192,Alaska,Anchorage,1,2,2020,11.5,Anchorage,2020-1-2
46193,Alaska,Anchorage,1,3,2020,6.1,Anchorage,2020-1-3
46194,Alaska,Anchorage,1,4,2020,0.4,Anchorage,2020-1-4
46195,Alaska,Anchorage,1,5,2020,-3.3,Anchorage,2020-1-5
46196,Alaska,Anchorage,1,6,2020,-2.5,Anchorage,2020-1-6
46197,Alaska,Anchorage,1,7,2020,-4.9,Anchorage,2020-1-7
46198,Alaska,Anchorage,1,8,2020,-4.2,Anchorage,2020-1-8
46199,Alaska,Anchorage,1,9,2020,-5.2,Anchorage,2020-1-9
46200,Alaska,Anchorage,1,10,2020,-3.5,Anchorage,2020-1-10
46201,Alaska,Anchorage,1,11,2020,-3.5,Anchorage,2020-1-11
46202,Alaska,Anchorage,1,12,2020,3.6,Anchorage,2020-1-12
46203,Alaska,Anchorage,1,13,2020,14.5,Anchorage,2020-1-13
46204,Alaska,Anchorage,1,14,2020,8.3,Anchorage,2020-1-14
46205,Alaska,Anchorage,1,15,2020,7.8,Anchorage,2020-1-15
46206,Alaska,Anchorage,1,16,2020,6.3,Anchorage,2020-1-16
46207,Alaska,Anchorage,1,17,2020,5.2,Anchorage,2020-1-17
46208,Alaska,Anchorage,1,18,2020,9.4,Anchorage,2020-1-18
46209,Alaska,Anchorage,1,19,2020,3.8,Anchorage,2020-1-19
46210,Alaska,Anchorage,1,20,2020,14.6,Anchorage,2020-1-20
46211,Alaska,Anchorage,1,21,2020,18.3,Anchorage,2020-1-21
46212,Alaska,Anchorage,1,22,2020,19.7,Anchorage,2020-1-22
46213,Alaska,Anchorage,1,23,2020,11.9,Anchorage,2020-1-23
46214,Alaska,Anchorage,1,24,2020,9.5,Anchorage,2020-1-24
46215,Alaska,Anchorage,1,25,2020,9.0,Anchorage,2020-1-25
46216,Alaska,Anchorage,1,26,2020,1.7,Anchorage,2020-1-26
46217,Alaska,Anchorage,1,27,2020,3.0,Anchorage,2020-1-27
46218,Alaska,Anchorage,1,28,2020,6.3,Anchorage,2020-1-28
46219,Alaska,Anchorage,1,29,2020,19.1,Anchorage,2020-1-29
46220,Alaska,Anchorage,1,30,2020,24.6,Anchorage,2020-1-30
46221,Alaska,Anchorage,1,31,2020,13.1,Anchorage,2020-1-31
46222,Alaska,Anchorage,2,1,2020,11.7,Anchorage,2020-2-1
46223,Alaska,Anchorage,2,2,2020,3.5,Anchorage,2020-2-2
46224,Alaska,Anchorage,2,3,2020,14.5,Anchorage,2020-2-3
46225,Alaska,Anchorage,2,4,2020,25.7,Anchorage,2020-2-4
46226,Alaska,Anchorage,2,5,2020,28.5,Anchorage,2020-2-5
46227,Alaska,Anchorage,2,6,2020,33.2,Anchorage,2020-2-6
46228,Alaska,Anchorage,2,7,2020,28.9,Anchorage,2020-2-7
46229,Alaska,Anchorage,2,8,2020,31.9,Anchorage,2020-2-8
46230,Alaska,Anchorage,2,9,2020,37.3,Anchorage,2020-2-9
46231,Alaska,Anchorage,2,10,2020,30.2,Anchorage,2020-2-10
46232,Alaska,Anchorage,2,11,2020,17.6,Anchorage,2020-2-11
46233,Alaska,Anchorage,2,12,2020,16.1,Anchorage,2020-2-12
46234,Alaska,Anchorage,2,13,2020,22.3,Anchorage,2020-2-13
46235,Alaska,Anchorage,2,14,2020,10.0,Anchorage,2020-2-14
46236,Alaska,Anchorage,2,15,2020,11.7,Anchorage,2020-2-15
46237,Alaska,Anchorage,2,16,2020,7.7,Anchorage,2020-2-16
46238,Alaska,Anchorage,2,17,2020,15.2,Anchorage,2020-2-17
46239,Alaska,Anchorage,2,18,2020,30.0,Anchorage,2020-2-18
46240,Alaska,Anchorage,2,19,2020,30.2,Anchorage,2020-2-19
46241,Alaska,Anchorage,2,20,2020,27.5,Anchorage,2020-2-20
46242,Alaska,Anchorage,2,21,2020,27.1,Anchorage,2020-2-21
46243,Alaska,Anchorage,2,22,2020,19.2,Anchorage,2020-2-22
46244,Alaska,Anchorage,2,23,2020,16.1,Anchorage,2020-2-23
46245,Alaska,Anchorage,2,24,2020,7.9,Anchorage,2020-2-24
46246,Alaska,Anchorage,2,25,2020,13.7,Anchorage,2020-2-25
46247,Alaska,Anchorage,2,26,2020,21.7,Anchorage,2020-2-26
46248,Alaska,Anchorage,2,27,2020,16.6,Anchorage,2020-2-27
46249,Alaska,Anchorage,2,28,2020,13.8,Anchorage,2020-2-28
46250,Alaska,Anchorage,2,29,2020,9.8,Anchorage,2020-2-29
46251,Alaska,Anchorage,3,1,2020,16.6,Anchorage,2020-3-1
46252,Alaska,Anchorage,3,2,2020,26.0,Anchorage,2020-3-2
46253,Alaska,Anchorage,3,3,2020,14.0,Anchorage,2020-3-3
46254,Alaska,Anchorage,3,4,2020,7.3,Anchorage,2020-3-4
46255,Alaska,Anchorage,3,5,2020,12.3,Anchorage,2020-3-5
46256,Alaska,Anchorage,3,6,2020,10.3,Anchorage,2020-3-6
46257,Alaska,Anchorage,3,7,2020,16.9,Anchorage,2020-3-7
46258,Alaska,Anchorage,3,8,2020,20.2,Anchorage,2020-3-8
46259,Alaska,Anchorage,3,9,2020,24.3,Anchorage,2020-3-9
46260,Alaska,Anchorage,3,10,2020,25.3,Anchorage,2020-3-10
46261,Alaska,Anchorage,3,11,2020,12.6,Anchorage,2020-3-11
46262,Alaska,Anchorage,3,12,2020,8.3,Anchorage,2020-3-12
46263,Alaska,Anchorage,3,13,2020,13.0,Anchorage,2020-3-13
46264,Alaska,Anchorage,3,14,2020,15.3,Anchorage,2020-3-14
46265,Alaska,Anchorage,3,15,2020,16.2,Anchorage,2020-3-15
46266,Alaska,Anchorage,3,16,2020,22.8,Anchorage,2020-3-16
46267,Alaska,Anchorage,3,17,2020,23.6,Anchorage,2020-3-17
46268,Alaska,Anchorage,3,18,2020,26.6,Anchorage,2020-3-18
46269,Alaska,Anchorage,3,19,2020,28.0,Anchorage,2020-3-19
46270,Alaska,Anchorage,3,20,2020,34.3,Anchorage,2020-3-20
46271,Alaska,Anchorage,3,21,2020,32.8,Anchorage,2020-3-21
46272,Alaska,Anchorage,3,22,2020,30.7,Anchorage,2020-3-22
46273,Alaska,Anchorage,3,23,2020,26.5,Anchorage,2020-3-23
46274,Alaska,Anchorage,3,24,2020,32.7,Anchorage,2020-3-24
46275,Alaska,Anchorage,3,25,2020,35.6,Anchorage,2020-3-25
46276,Alaska,Anchorage,3,26,2020,33.3,Anchorage,2020-3-26
46277,Alaska,Anchorage,3,27,2020,29.2,Anchorage,2020-3-27
46278,Alaska,Anchorage,3,28,2020,23.6,Anchorage,2020-3-28
46279,Alaska,Anchorage,3,29,2020,22.0,Anchorage,2020-3-29
46280,Alaska,Anchorage,3,30,2020,23.2,Anchorage,2020-3-30
46281,Alaska,Anchorage,3,31,2020,22.9,Anchorage,2020-3-31
46282,Alaska,Anchorage,4,1,2020,26.2,Anchorage,2020-4-1
46283,Alaska,Anchorage,4,2,2020,28.9,Anchorage,2020-4-2
46284,Alaska,Anchorage,4,3,2020,31.3,Anchorage,2020-4-3
46285,Alaska,Anchorage,4,4,2020,32.7,Anchorage,2020-4-4
46286,Alaska,Anchorage,4,5,2020,37.6,Anchorage,2020-4-5
46287,Alaska,Anchorage,4,6,2020,29.2,Anchorage,2020-4-6
46288,Alaska,Anchorage,4,7,2020,24.7,Anchorage,2020-4-7
46289,Alaska,Anchorage,4,8,2020,26.4,Anchorage,2020-4-8
46290,Alaska,Anchorage,4,9,2020,28.6,Anchorage,2020-4-9
46291,Alaska,Anchorage,4,10,2020,25.5,Anchorage,2020-4-10
46292,Alaska,Anchorage,4,11,2020,29.6,Anchorage,2020-4-11
46293,Alaska,Anchorage,4,12,2020,35.5,Anchorage,2020-4-12
46294,Alaska,Anchorage,4,13,2020,35.7,Anchorage,2020-4-13
46295,Alaska,Anchorage,4,14,2020,36.5,Anchorage,2020-4-14
46296,Alaska,Anchorage,4,15,2020,41.5,Anchorage,2020-4-15
46297,Alaska,Anchorage,4,16,2020,40.7,Anchorage,2020-4-16
46298,Alaska,Anchorage,4,17,2020,38.1,Anchorage,2020-4-17
46299,Alaska,Anchorage,4,18,2020,40.1,Anchorage,2020-4-18
46300,Alaska,Anchorage,4,19,2020,42.1,Anchorage,2020-4-19
46301,Alaska,Anchorage,4,20,2020,42.3,Anchorage,2020-4-20
46302,Alaska,Anchorage,4,21,2020,41.6,Anchorage,2020-4-21
46303,Alaska,Anchorage,4,22,2020,40.3,Anchorage,2020-4-22
46304,Alaska,Anchorage,4,23,2020,41.5,Anchorage,2020-4-23
46305,Alaska,Anchorage,4,24,2020,42.8,Anchorage,2020-4-24
46306,Alaska,Anchorage,4,25,2020,43.5,Anchorage,2020-4-25
46307,Alaska,Anchorage,4,26,2020,41.8,Anchorage,2020-4-26
46308,Alaska,Anchorage,4,27,2020,41.5,Anchorage,2020-4-27
46309,Alaska,Anchorage,4,28,2020,41.2,Anchorage,2020-4-28
46310,Alaska,Anchorage,4,29,2020,42.8,Anchorage,2020-4-29
46311,Alaska,Anchorage,4,30,2020,42.7,Anchorage,2020-4-30
46312,Alaska,Anchorage,5,1,2020,45.1,Anchorage,2020-5-1
46313,Alaska,Anchorage,5,2,2020,43.5,Anchorage,2020-5-2
46314,Alaska,Anchorage,5,3,2020,48.2,Anchorage,2020-5-3
46315,Alaska,Anchorage,5,4,2020,47.8,Anchorage,2020-5-4
46316,Alaska,Anchorage,5,5,2020,44.7,Anchorage,2020-5-5
46317,Alaska,Anchorage,5,6,2020,51.4,Anchorage,2020-5-6
46318,Alaska,Anchorage,5,7,2020,54.3,Anchorage,2020-5-7
46319,Alaska,Anchorage,5,8,2020,45.7,Anchorage,2020-5-8
46320,Alaska,Anchorage,5,9,2020,50.1,Anchorage,2020-5-9
46321,Alaska,Anchorage,5,10,2020,56.0,Anchorage,2020-5-10
46322,Alaska,Anchorage,5,11,2020,47.7,Anchorage,2020-5-11
46323,Alaska,Anchorage,5,12,2020,46.1,Anchorage,2020-5-12
46324,Alaska,Anchorage,5,13,2020,53.0,Anchorage,2020-5-13
55456,Alaska,Fairbanks,1,1,2020,-0.9,Fairbanks North Star,2020-1-1
55457,Alaska,Fairbanks,1,2,2020,-6.2,Fairbanks North Star,2020-1-2
55458,Alaska,Fairbanks,1,3,2020,-13.3,Fairbanks North Star,2020-1-3
55459,Alaska,Fairbanks,1,4,2020,-30.0,Fairbanks North Star,2020-1-4
55460,Alaska,Fairbanks,1,5,2020,-28.8,Fairbanks North Star,2020-1-5
55461,Alaska,Fairbanks,1,6,2020,-29.9,Fairbanks North Star,2020-1-6
55462,Alaska,Fairbanks,1,7,2020,-32.9,Fairbanks North Star,2020-1-7
55463,Alaska,Fairbanks,1,8,2020,-37.1,Fairbanks North Star,2020-1-8
55464,Alaska,Fairbanks,1,9,2020,-39.5,Fairbanks North Star,2020-1-9
55465,Alaska,Fairbanks,1,10,2020,-36.7,Fairbanks North Star,2020-1-10
55466,Alaska,Fairbanks,1,11,2020,-32.3,Fairbanks North Star,2020-1-11
55467,Alaska,Fairbanks,1,12,2020,-31.0,Fairbanks North Star,2020-1-12
55468,Alaska,Fairbanks,1,13,2020,-14.3,Fairbanks North Star,2020-1-13
55469,Alaska,Fairbanks,1,14,2020,0.5,Fairbanks North Star,2020-1-14
55470,Alaska,Fairbanks,1,15,2020,1.4,Fairbanks North Star,2020-1-15
55471,Alaska,Fairbanks,1,16,2020,-17.4,Fairbanks North Star,2020-1-16
55472,Alaska,Fairbanks,1,17,2020,-20.8,Fairbanks North Star,2020-1-17
55473,Alaska,Fairbanks,1,18,2020,-25.5,Fairbanks North Star,2020-1-18
55474,Alaska,Fairbanks,1,19,2020,-29.4,Fairbanks North Star,2020-1-19
55475,Alaska,Fairbanks,1,20,2020,-23.6,Fairbanks North Star,2020-1-20
55476,Alaska,Fairbanks,1,21,2020,-14.4,Fairbanks North Star,2020-1-21
55477,Alaska,Fairbanks,1,22,2020,-12.5,Fairbanks North Star,2020-1-22
55478,Alaska,Fairbanks,1,23,2020,-12.1,Fairbanks North Star,2020-1-23
55479,Alaska,Fairbanks,1,24,2020,-7.5,Fairbanks North Star,2020-1-24
55480,Alaska,Fairbanks,1,25,2020,-5.7,Fairbanks North Star,2020-1-25
55481,Alaska,Fairbanks,1,26,2020,-29.9,Fairbanks North Star,2020-1-26
55482,Alaska,Fairbanks,1,27,2020,-26.4,Fairbanks North Star,2020-1-27
55483,Alaska,Fairbanks,1,28,2020,-25.8,Fairbanks North Star,2020-1-28
55484,Alaska,Fairbanks,1,29,2020,-27.6,Fairbanks North Star,2020-1-29
55485,Alaska,Fairbanks,1,30,2020,-11.9,Fairbanks North Star,2020-1-30
55486,Alaska,Fairbanks,1,31,2020,-18.7,Fairbanks North Star,2020-1-31
55487,Alaska,Fairbanks,2,1,2020,-19.4,Fairbanks North Star,2020-2-1
55488,Alaska,Fairbanks,2,2,2020,-30.2,Fairbanks North Star,2020-2-2
55489,Alaska,Fairbanks,2,3,2020,-2.6,Fairbanks North Star,2020-2-3
55490,Alaska,Fairbanks,2,4,2020,2.3,Fairbanks North Star,2020-2-4
55491,Alaska,Fairbanks,2,5,2020,4.5,Fairbanks North Star,2020-2-5
55492,Alaska,Fairbanks,2,6,2020,10.3,Fairbanks North Star,2020-2-6
55493,Alaska,Fairbanks,2,7,2020,13.3,Fairbanks North Star,2020-2-7
55494,Alaska,Fairbanks,2,8,2020,4.3,Fairbanks North Star,2020-2-8
55495,Alaska,Fairbanks,2,9,2020,18.7,Fairbanks North Star,2020-2-9
55496,Alaska,Fairbanks,2,10,2020,3.8,Fairbanks North Star,2020-2-10
55497,Alaska,Fairbanks,2,11,2020,-6.0,Fairbanks North Star,2020-2-11
55498,Alaska,Fairbanks,2,12,2020,-11.4,Fairbanks North Star,2020-2-12
55499,Alaska,Fairbanks,2,13,2020,-22.8,Fairbanks North Star,2020-2-13
55500,Alaska,Fairbanks,2,14,2020,-29.9,Fairbanks North Star,2020-2-14
55501,Alaska,Fairbanks,2,15,2020,-27.6,Fairbanks North Star,2020-2-15
55502,Alaska,Fairbanks,2,16,2020,-26.8,Fairbanks North Star,2020-2-16
55503,Alaska,Fairbanks,2,17,2020,-8.7,Fairbanks North Star,2020-2-17
55504,Alaska,Fairbanks,2,18,2020,8.9,Fairbanks North Star,2020-2-18
55505,Alaska,Fairbanks,2,19,2020,15.9,Fairbanks North Star,2020-2-19
55506,Alaska,Fairbanks,2,20,2020,16.4,Fairbanks North Star,2020-2-20
55507,Alaska,Fairbanks,2,21,2020,12.4,Fairbanks North Star,2020-2-21
55508,Alaska,Fairbanks,2,22,2020,9.0,Fairbanks North Star,2020-2-22
55509,Alaska,Fairbanks,2,23,2020,-0.7,Fairbanks North Star,2020-2-23
55510,Alaska,Fairbanks,2,24,2020,-18.1,Fairbanks North Star,2020-2-24
55511,Alaska,Fairbanks,2,25,2020,-13.7,Fairbanks North Star,2020-2-25
55512,Alaska,Fairbanks,2,26,2020,-15.4,Fairbanks North Star,2020-2-26
55513,Alaska,Fairbanks,2,27,2020,-16.8,Fairbanks North Star,2020-2-27
55514,Alaska,Fairbanks,2,28,2020,-20.4,Fairbanks North Star,2020-2-28
55515,Alaska,Fairbanks,2,29,2020,-22.5,Fairbanks North Star,2020-2-29
55516,Alaska,Fairbanks,3,1,2020,4.5,Fairbanks North Star,2020-3-1
55517,Alaska,Fairbanks,3,2,2020,1.7,Fairbanks North Star,2020-3-2
55518,Alaska,Fairbanks,3,3,2020,-16.1,Fairbanks North Star,2020-3-3
55519,Alaska,Fairbanks,3,4,2020,-20.3,Fairbanks North Star,2020-3-4
55520,Alaska,Fairbanks,3,5,2020,-27.9,Fairbanks North Star,2020-3-5
55521,Alaska,Fairbanks,3,6,2020,-19.7,Fairbanks North Star,2020-3-6
55522,Alaska,Fairbanks,3,7,2020,2.8,Fairbanks North Star,2020-3-7
55523,Alaska,Fairbanks,3,8,2020,10.7,Fairbanks North Star,2020-3-8
